name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
phan thiet,2022-12-13T10:00:00,28.5,29.3,17.9,52.67,0,33.3,,0,0,4.3,3.6,223.7,1010,5,24.1,494,1.8,5,10,Clear,clear-day,
phan thiet,2022-12-13T11:00:00,28.9,29.7,17.8,51.16,0,33.3,,0,0,6.8,7.7,201,1009,9.3,24.1,606,2.2,6,10,Clear,clear-day,
phan thiet,2022-12-13T12:00:00,29.4,30.1,17.8,49.69,0,33.3,,0,0,9.4,11.8,178.3,1008,13.6,24.1,718,2.6,7,10,Clear,clear-day,
phan thiet,2022-12-13T13:00:00,29.9,30.6,17.8,48.27,0,33.3,,0,0,11.9,15.8,155.6,1007,17.9,24.1,830,3,8,10,Clear,clear-day,
phan thiet,2022-12-13T14:00:00,28.7,29.5,17.9,52.39,0,42.9,,0,0,10.8,13.4,146.3,1007,14,24.1,735.3,2.7,7,10,Clear,clear-day,
phan thiet,2022-12-13T15:00:00,27.4,28.4,18.2,56.9,0,42.9,,0,0,9.7,11,136.9,1007,10.2,24.1,640.7,2.3,6,10,Clear,clear-day,
phan thiet,2022-12-13T16:00:00,26.3,26.3,18.4,61.83,0,42.9,,0,0,8.6,8.6,127.6,1007,6.3,24.1,546,2,5,10,Clear,clear-day,
phan thiet,2022-12-13T17:00:00,24.9,24.9,18.5,67.49,0,42.9,,0,0,7.1,7.1,171.8,1008,9.5,24.1,381.7,1.4,4,10,Clear,clear-day,
phan thiet,2022-12-13T18:00:00,23.7,23.7,18.7,73.73,0,42.9,,0,0,5.5,5.5,216,1009,12.6,24.1,217.3,0.8,0,10,Clear,clear-night,
phan thiet,2022-12-13T19:00:00,22.4,22.4,18.9,80.6,0,42.9,,0,0,4,4,260.2,1010,15.8,24.1,53,0.2,0,10,Clear,clear-night,
phan thiet,2022-12-13T20:00:00,22.1,22.1,18.6,80.73,0,14.3,,0,0,4.4,4.6,282.6,1010,38.2,24.1,35.3,0.1,0,10,Partially cloudy,partly-cloudy-night,
phan thiet,2022-12-13T21:00:00,21.8,21.8,18.4,80.86,0,14.3,,0,0,4.9,5.2,305,1010,60.5,24.1,17.7,0.1,0,10,Partially cloudy,partly-cloudy-night,
phan thiet,2022-12-13T22:00:00,21.6,21.6,18.2,81,0,14.3,,0,0,5.4,5.8,327.4,1010,82.9,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
phan thiet,2022-12-13T23:00:00,21.6,21.6,18.2,80.83,0,14.3,,0,0,4.8,5,330.3,1009.7,76.8,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
phan thiet,2022-12-14T00:00:00,21.6,21.6,18.2,80.67,0,14.3,,0,0,4.2,4.3,333.1,1009.3,70.8,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
phan thiet,2022-12-14T01:00:00,21.7,21.7,18.2,80.5,0,14.3,,0,0,3.6,3.6,336,1009,64.7,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
phan thiet,2022-12-14T02:00:00,21.4,21.4,18.2,81.66,0,14.3,,0,0,3.2,3.4,340.1,1009,76.5,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
phan thiet,2022-12-14T03:00:00,21.2,21.2,18.2,82.84,0,14.3,,0,0,2.9,3.1,344.3,1009,88.2,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
phan thiet,2022-12-14T04:00:00,21,21,18.2,84.03,0,14.3,,0,0,2.5,2.9,348.4,1009,100,24.1,0,,0,10,Overcast,cloudy,
phan thiet,2022-12-14T05:00:00,21.5,21.5,18.3,82.18,0,14.3,,0,0,2.6,2.8,242.3,1009.3,100,24.1,6.3,0,0,10,Overcast,cloudy,
phan thiet,2022-12-14T06:00:00,22,22,18.5,80.38,0,14.3,,0,0,2.8,2.6,136.1,1009.7,100,24.1,12.7,0,0,10,Overcast,cloudy,
phan thiet,2022-12-14T07:00:00,22.6,22.6,18.7,78.63,0,14.3,,0,0,2.9,2.5,30,1010,100,24.1,19,0.1,0,10,Overcast,cloudy,
phan thiet,2022-12-14T08:00:00,24.6,24.6,18.9,70.88,0,19,,0,0,3.2,3.2,69.3,1010,81.4,24.1,173,0.6,2,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-14T09:00:00,26.6,26.6,19.2,63.99,0,19,,0,0,3.6,4,108.7,1010,62.9,24.1,327,1.2,3,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-14T10:00:00,28.6,30,19.5,57.88,0,19,,0,0,4,4.7,148,1010,44.3,24.1,481,1.7,5,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-14T11:00:00,28.4,29.8,19.5,58.8,0,19,,0,0,6,7.7,145.8,1009,58.2,24.1,535,1.9,5,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-14T12:00:00,28.2,29.6,19.6,59.74,0,19,,0,0,8,10.7,143.7,1008,72.2,24.1,589,2.1,6,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-14T13:00:00,28,29.5,19.7,60.69,0,19,,0,0,10.1,13.7,141.5,1007,86.1,24.1,643,2.3,6,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-14T14:00:00,27.3,28.7,19.6,63.09,0,38.1,,0,0,9.6,12.4,141.4,1007,90.7,24.1,569.7,2,6,10,Overcast,cloudy,
phan thiet,2022-12-14T15:00:00,26.6,26.6,19.6,65.61,0,38.1,,0,0,9.1,11,141.2,1007,95.4,24.1,496.3,1.8,5,10,Overcast,cloudy,
phan thiet,2022-12-14T16:00:00,25.9,25.9,19.6,68.24,0,38.1,,0,0,8.6,9.7,141.1,1007,100,24.1,423,1.5,4,10,Overcast,cloudy,
phan thiet,2022-12-14T17:00:00,24.7,24.7,19.4,72.24,0,38.1,,0,0,6.2,7,168.6,1008,100,24.1,293,1,3,10,Overcast,cloudy,
phan thiet,2022-12-14T18:00:00,23.6,23.6,19.2,76.53,0,38.1,,0,0,3.8,4.2,196.1,1009,100,24.1,163,0.6,0,10,Overcast,cloudy,
phan thiet,2022-12-14T19:00:00,22.5,22.5,19.1,81.11,0,38.1,,0,0,1.4,1.4,223.6,1010,100,24.1,33,0.1,0,10,Overcast,cloudy,
phan thiet,2022-12-14T20:00:00,22.8,22.8,19.1,79.65,0,23.8,,0,0,2,2,255.9,1010,99.8,24.1,22,0.1,0,10,Overcast,cloudy,
phan thiet,2022-12-14T21:00:00,23.1,23.1,19.1,78.22,0,23.8,,0,0,2.6,2.6,288.3,1010,99.6,24.1,11,0,0,10,Overcast,cloudy,
phan thiet,2022-12-14T22:00:00,23.4,23.4,19.1,76.81,0,23.8,,0,0,3.2,3.2,320.6,1010,99.4,24.1,0,,0,10,Overcast,cloudy,
phan thiet,2022-12-14T23:00:00,23.3,23.3,19.1,77.13,0,23.8,,0,0,3,3,307.4,1009.7,99.6,24.1,0,,0,10,Overcast,cloudy,
phan thiet,2022-12-15T00:00:00,23.3,23.3,19.1,77.44,0,23.8,,0,0,2.8,2.8,294.2,1009.3,99.8,24.1,0,,0,10,Overcast,cloudy,
phan thiet,2022-12-15T01:00:00,23.3,23.3,19.2,77.76,0,23.8,,0,0,2.5,2.5,281,1009,100,24.1,0,,0,10,Overcast,cloudy,
phan thiet,2022-12-15T02:00:00,23.2,23.2,19.3,78.72,0,14.3,,0,0,2.6,2.6,266.4,1008.7,99.3,24.1,0,,0,10,Overcast,cloudy,
phan thiet,2022-12-15T03:00:00,23.1,23.1,19.4,79.69,0,14.3,,0,0,2.8,2.8,251.7,1008.3,98.5,24.1,0,,0,10,Overcast,cloudy,
phan thiet,2022-12-15T04:00:00,23,23,19.5,80.68,0,14.3,,0,0,2.9,2.9,237.1,1008,97.8,24.1,0,,0,10,Overcast,cloudy,
phan thiet,2022-12-15T05:00:00,23.1,23.1,19.6,80.86,0,14.3,,0,0,2.9,2.5,243.8,1008.7,95.3,24.1,2.3,0,0,10,Overcast,cloudy,
phan thiet,2022-12-15T06:00:00,23.2,23.2,19.8,81.05,0,14.3,,0,0,2.9,2.2,250.5,1009.3,92.9,24.1,4.7,0,0,10,Overcast,cloudy,
phan thiet,2022-12-15T07:00:00,23.4,23.4,20,81.23,0,14.3,,0,0,2.9,1.8,257.2,1010,90.4,24.1,7,0,0,10,Overcast,cloudy,
phan thiet,2022-12-15T08:00:00,25.1,25.1,20.3,74.59,0,9.5,,0,0,3.4,1.9,213.5,1010,86.7,24.1,142.3,0.5,1,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-15T09:00:00,26.9,28.6,20.6,68.58,0,9.5,,0,0,3.8,2,169.9,1010,83,24.1,277.7,1,3,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-15T10:00:00,28.7,30.9,21,63.14,0,9.5,,0,0,4.3,2.2,126.2,1010,79.3,24.1,413,1.5,4,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-15T11:00:00,28.5,30.7,21,64.01,0,9.5,,0,0,5.3,5.2,131.1,1009,86.2,24.1,481.3,1.7,5,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-15T12:00:00,28.3,30.4,21,64.89,0,9.5,,0,0,6.2,8.2,136,1008,93.1,24.1,549.7,2,5,10,Overcast,cloudy,
phan thiet,2022-12-15T13:00:00,28.1,30.2,21.1,65.78,0.2,9.5,rain,0,0,7.2,11.2,140.9,1007,100,24.1,618,2.2,6,10,Overcast,cloudy,
phan thiet,2022-12-15T14:00:00,27.5,29.5,21.1,68,0,38.1,,0,0,8.6,11.8,136.7,1007,96.1,24.1,543.3,1.9,5,10,Overcast,cloudy,
phan thiet,2022-12-15T15:00:00,26.9,28.7,21.1,70.29,0,38.1,,0,0,10.1,12.4,132.6,1007,92.2,24.1,468.7,1.7,5,10,Overcast,cloudy,
phan thiet,2022-12-15T16:00:00,26.4,26.4,21.1,72.68,0.1,38.1,rain,0,0,11.5,13,128.4,1007,88.3,24.1,394,1.4,4,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-15T17:00:00,25.2,25.2,20.7,76.3,0,38.1,,0,0,10,10.2,105.7,1007.7,92.2,24.1,274.3,1,3,10,Overcast,cloudy,
phan thiet,2022-12-15T18:00:00,24,24,20.4,80.15,0,38.1,,0,0,8.4,7.4,82.9,1008.3,96.1,24.1,154.7,0.5,0,10,Overcast,cloudy,
phan thiet,2022-12-15T19:00:00,22.9,22.9,20.1,84.24,0,38.1,,0,0,6.8,4.7,60.2,1009,100,24.1,35,0.1,0,10,Overcast,cloudy,
phan thiet,2022-12-15T20:00:00,22.6,22.6,20,85.44,0,28.6,,0,0,5.8,4.3,146.5,1009.3,99,24.1,23.3,0.1,0,10,Overcast,cloudy,
phan thiet,2022-12-15T21:00:00,22.3,22.3,20,86.66,0,28.6,,0,0,4.7,4,232.9,1009.7,98.1,24.1,11.7,0,0,10,Overcast,cloudy,
phan thiet,2022-12-15T22:00:00,22.1,22.1,20,87.89,0,28.6,,0,0,3.6,3.6,319.2,1010,97.1,24.1,0,,0,10,Overcast,cloudy,
phan thiet,2022-12-15T23:00:00,21.9,21.9,19.9,88.25,0,28.6,,0,0,3.7,3.7,315.2,1009.7,97.2,24.1,0,,0,10,Overcast,cloudy,
phan thiet,2022-12-16T00:00:00,21.8,21.8,19.8,88.6,0,28.6,,0,0,3.8,3.8,311.3,1009.3,97.2,24.1,0,,0,10,Overcast,cloudy,
phan thiet,2022-12-16T01:00:00,21.7,21.7,19.8,88.96,0,28.6,,0,0,4,4,307.3,1009,97.3,24.1,0,,0,10,Overcast,cloudy,
phan thiet,2022-12-16T02:00:00,21.7,21.7,19.7,88.77,0,23.8,,0,0,3.7,3.7,205.2,1008.7,92.8,24.1,0,,0,10,Overcast,cloudy,
phan thiet,2022-12-16T03:00:00,21.7,21.7,19.7,88.59,0,23.8,,0,0,3.5,3.5,103.2,1008.3,88.2,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
phan thiet,2022-12-16T04:00:00,21.7,21.7,19.7,88.41,0,23.8,,0,0,3.2,3.2,1.1,1008,83.7,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
phan thiet,2022-12-16T05:00:00,22.2,22.2,19.8,86.29,0,23.8,,0,0,3.2,3,3.7,1008.7,77.4,24.1,6.3,0,0,10,Partially cloudy,partly-cloudy-night,
phan thiet,2022-12-16T06:00:00,22.7,22.7,19.9,84.23,0,23.8,,0,0,3.2,2.8,6.3,1009.3,71,24.1,12.7,0,0,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-16T07:00:00,23.3,23.3,20.1,82.23,0,23.8,,0,0,3.2,2.5,8.9,1010,64.7,24.1,19,0.1,0,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-16T08:00:00,25.4,25.4,20.4,74.01,0,14.3,,0,0,3.4,2.5,54.5,1010,47.1,24.1,172,0.6,2,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-16T09:00:00,27.4,29.3,20.7,66.75,0,14.3,,0,0,3.5,2.5,100.2,1010,29.5,24.1,325,1.2,3,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-16T10:00:00,29.6,32.1,21.1,60.3,0,14.3,,0,0,3.6,2.5,145.8,1010,11.9,24.1,478,1.7,5,10,Clear,clear-day,
phan thiet,2022-12-16T11:00:00,29.3,32,21.4,62.64,0,14.3,,0,0,4.7,4.8,157,1009.3,24,21.9,576,2.1,6,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-16T12:00:00,29.1,32,21.9,65.06,0,14.3,,0,0,5.8,7.1,168.2,1008.7,36.1,19.7,674,2.4,7,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-16T13:00:00,28.9,32,22.3,67.57,1.2,14.3,rain,0,0,6.8,9.4,179.4,1008,48.2,17.5,772,2.8,8,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-16T14:00:00,27.8,30.5,22.4,72.48,0,33.3,,0,0,7.9,8.8,169.6,1008,65.5,18.9,648.7,2.3,6,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-16T15:00:00,26.7,26.7,22.4,77.78,0,33.3,,0,0,9,8.2,159.9,1008,82.7,20.4,525.3,1.9,5,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-16T16:00:00,25.6,25.6,22.6,83.51,1.7,33.3,rain,0,0,10.1,7.6,150.1,1008,100,21.8,402,1.4,4,10,Overcast,cloudy,
phan thiet,2022-12-16T17:00:00,24.8,24.8,22.1,85.31,0,33.3,,0,0,7.6,5.8,192.8,1008.7,100,22.6,272,0.9,3,10,Overcast,cloudy,
phan thiet,2022-12-16T18:00:00,24,24,21.7,87.16,0,33.3,,0,0,5,4,235.4,1009.3,100,23.3,142,0.5,0,10,Overcast,cloudy,
phan thiet,2022-12-16T19:00:00,23.2,23.2,21.3,89.08,0.3,33.3,rain,0,0,2.5,2.2,278.1,1010,100,24.1,12,0,0,10,Overcast,cloudy,
phan thiet,2022-12-16T20:00:00,22.9,22.9,21.2,89.97,0,19,,0,0,3.4,3.1,305.2,1010,100,24.1,8,0,0,3,Overcast,cloudy,
phan thiet,2022-12-16T21:00:00,22.6,22.6,21.1,90.88,0,19,,0,0,4.2,4.1,332.4,1010,100,24.1,4,0,0,3,Overcast,cloudy,
phan thiet,2022-12-16T22:00:00,22.4,22.4,21,91.8,0,19,,0,0,5,5,359.5,1010,100,24.1,0,,0,3,Overcast,cloudy,
phan thiet,2022-12-16T23:00:00,22.3,22.3,20.9,92.17,0,19,,0,0,4.6,4.7,346.6,1009.7,98.5,24.1,0,,0,3,Overcast,cloudy,
phan thiet,2022-12-17T00:00:00,22.2,22.2,20.9,92.54,0,19,,0,0,4.1,4.3,333.7,1009.3,97,24.1,0,,0,3,Overcast,cloudy,
phan thiet,2022-12-17T01:00:00,22.1,22.1,20.9,92.92,0,19,,0,0,3.6,4,320.8,1009,95.5,24.1,0,,0,3,Overcast,cloudy,
phan thiet,2022-12-17T02:00:00,21.9,21.9,20.7,93.1,0,19,,0,0,3,3.2,218.8,1008.7,77.5,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
phan thiet,2022-12-17T03:00:00,21.7,21.7,20.6,93.28,0,19,,0,0,2.4,2.5,116.7,1008.3,59.4,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
phan thiet,2022-12-17T04:00:00,21.6,21.6,20.5,93.46,0.1,19,rain,0,0,1.8,1.8,14.7,1008,41.4,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
phan thiet,2022-12-17T05:00:00,22,22,20.7,92.34,0,19,,0,0,2.4,2.2,16.9,1008.7,46.6,24.1,6.3,0,0,10,Partially cloudy,partly-cloudy-night,
phan thiet,2022-12-17T06:00:00,22.4,22.4,20.9,91.24,0,19,,0,0,3,2.5,19.1,1009.3,51.7,24.1,12.7,0,0,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-17T07:00:00,22.9,22.9,21.2,90.15,0.4,19,rain,0,0,3.6,2.9,21.3,1010,56.9,24.1,19,0.1,0,3,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-17T08:00:00,24.8,24.8,20.7,77.67,0,14.3,,0,0,8.2,5.4,42.5,1010,39.6,24.1,167.3,0.6,2,3,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-17T09:00:00,26.8,28.3,20.2,67.02,0,14.3,,0,0,12.7,7.9,63.6,1010,22.3,24.1,315.7,1.2,3,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-17T10:00:00,28.8,30.3,19.7,57.93,0,14.3,,0,0,17.3,10.4,84.8,1010,5,24.1,464,1.7,5,10,Clear,clear-day,
phan thiet,2022-12-17T11:00:00,29.7,31.4,19.7,55.01,0,14.3,,0,0,20.3,13.6,90.3,1009,21.1,24.1,577.7,2.1,6,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-17T12:00:00,30.7,32.5,19.8,52.26,0,14.3,,0,0,23.3,16.7,95.8,1008,37.2,24.1,691.3,2.5,7,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-17T13:00:00,31.7,33.7,19.9,49.66,0,14.3,,0,0,26.3,19.8,101.3,1007,53.3,24.1,805,2.9,8,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-17T14:00:00,30.9,32.8,19.9,51.88,0,42.9,,0,0,25.7,19.8,99.8,1006.7,53.1,24.1,703.7,2.5,7,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-17T15:00:00,30.1,31.9,19.9,54.2,0,42.9,,0,0,25.1,19.8,98.3,1006.3,52.8,24.1,602.3,2.2,6,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-17T16:00:00,29.4,31.1,19.9,56.65,0.1,42.9,rain,0,0,24.5,19.8,96.8,1006,52.6,24.1,501,1.8,5,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-17T17:00:00,27.5,29,19.8,62.89,0,42.9,,0,0,18.8,14.4,79,1007,68.4,24.1,352,1.3,4,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-17T18:00:00,25.7,25.7,19.8,69.92,0,42.9,,0,0,13.2,9,61.1,1008,84.2,24.1,203,0.7,0,10,Partially cloudy,partly-cloudy-night,
phan thiet,2022-12-17T19:00:00,23.9,23.9,19.8,77.85,0.1,42.9,rain,0,0,7.6,3.6,43.3,1009,100,24.1,54,0.2,0,10,Overcast,cloudy,
phan thiet,2022-12-17T20:00:00,23.4,23.4,19.7,79.73,0,9.5,,0,0,6.7,4,41.3,1009.3,71.6,24.1,36,0.1,0,10,Partially cloudy,partly-cloudy-night,
phan thiet,2022-12-17T21:00:00,22.9,22.9,19.6,81.67,0,9.5,,0,0,5.9,4.3,39.4,1009.7,43.1,24.1,18,0.1,0,10,Partially cloudy,partly-cloudy-night,
phan thiet,2022-12-17T22:00:00,22.4,22.4,19.5,83.67,0,9.5,,0,0,5,4.7,37.4,1010,14.7,24.1,0,,0,10,Clear,clear-night,
phan thiet,2022-12-17T23:00:00,22,22,19.3,84.85,0,9.5,,0,0,5,4.8,27.2,1009.7,11.2,24.1,0,,0,10,Clear,clear-night,
phan thiet,2022-12-18T00:00:00,21.6,21.6,19.1,86.05,0,9.5,,0,0,5,4.9,17,1009.3,7.7,24.1,0,,0,10,Clear,clear-night,
phan thiet,2022-12-18T01:00:00,21.2,21.2,19,87.27,0,9.5,,0,0,5,5,6.8,1009,4.2,24.1,0,,0,10,Clear,clear-night,
phan thiet,2022-12-18T02:00:00,21,21,18.6,86.35,0,0,,0,0,5.4,5.5,8.3,1008.7,4.5,24.1,0,,0,10,Clear,clear-night,
phan thiet,2022-12-18T03:00:00,20.8,20.8,18.2,85.43,0,0,,0,0,5.8,6,9.8,1008.3,4.7,24.1,0,,0,10,Clear,clear-night,
phan thiet,2022-12-18T04:00:00,20.6,20.6,17.9,84.52,0,0,,0,0,6.1,6.5,11.3,1008,5,24.1,0,,0,10,Clear,clear-night,
phan thiet,2022-12-18T05:00:00,21.2,21.2,17.7,80.61,0,0,,0,0,6.4,6,11.7,1008.7,4.8,24.1,7,0,0,10,Clear,clear-night,
phan thiet,2022-12-18T06:00:00,21.8,21.8,17.5,76.89,0,0,,0,0,6.6,5.5,12.1,1009.3,4.7,24.1,14,0.1,0,10,Clear,clear-day,
phan thiet,2022-12-18T07:00:00,22.4,22.4,17.4,73.35,0,0,,0,0,6.8,5,12.5,1010,4.5,24.1,21,0.1,0,10,Clear,clear-day,
phan thiet,2022-12-18T08:00:00,24.8,24.8,17.9,65.65,0,19,,0,0,15.2,9.1,30.9,1010,5.8,24.1,175.3,0.6,2,10,Clear,clear-day,
phan thiet,2022-12-18T09:00:00,27.2,28.3,18.5,58.9,0,19,,0,0,23.6,13.2,49.2,1010,7.1,24.1,329.7,1.2,3,10,Clear,clear-day,
phan thiet,2022-12-18T10:00:00,29.7,31,19.1,52.98,0,19,,0,0,32,17.3,67.6,1010,8.4,24.1,484,1.7,5,10,Clear,clear-day,
phan thiet,2022-12-18T11:00:00,30.4,31.9,19.3,51.33,0,19,,0,0,34.6,21,68.1,1009,13.6,24.1,594,2.1,6,10,Clear,clear-day,
phan thiet,2022-12-18T12:00:00,31.2,32.9,19.5,49.75,0,19,,0,0,37.1,24.7,68.6,1008,18.9,24.1,704,2.5,7,10,Clear,clear-day,
phan thiet,2022-12-18T13:00:00,32,33.9,19.7,48.22,0,19,,0,0,39.6,28.4,69.1,1007,24.1,24.1,814,2.9,8,10,Partially cloudy,partly-cloudy-day,
phan thiet,2022-12-18T14:00:00,31.2,32.9,19.6,50.06,0,28.6,,0,0,37.6,26.2,66.5,1007,17.7,24.1,731.3,2.6,7,10,Clear,clear-day,
phan thiet,2022-12-18T15:00:00,30.4,32,19.5,51.97,0,28.6,,0,0,35.5,23.9,64,1007,11.4,24.1,648.7,2.3,6,10,Clear,clear-day,
phan thiet,2022-12-18T16:00:00,29.7,31.1,19.4,53.98,0,28.6,,0,0,33.5,21.6,61.4,1007,5,24.1,566,2,6,10,Clear,clear-day,
phan thiet,2022-12-18T17:00:00,27.9,29.2,19.4,60.16,0,28.6,,0,0,26.6,17.2,61.3,1007.7,5,24.1,396.3,1.4,4,10,Clear,clear-day,
phan thiet,2022-12-18T18:00:00,26.1,26.1,19.5,67.15,0,28.6,,0,0,19.8,12.7,61.2,1008.3,5,24.1,226.7,0.8,0,10,Clear,clear-night,
phan thiet,2022-12-18T19:00:00,24.3,24.3,19.6,75.06,0,28.6,,0,0,13,8.3,61.1,1009,5,24.1,57,0.2,0,10,Clear,clear-night,
phan thiet,2022-12-18T20:00:00,23.7,23.7,19.4,77.34,0,4.8,,0,0,11,7.9,51.8,1009.3,5.4,24.1,38,0.1,0,10,Clear,clear-night,
phan thiet,2022-12-18T21:00:00,23.1,23.1,19.4,79.69,0,4.8,,0,0,9.1,7.6,42.5,1009.7,5.8,24.1,19,0.1,0,10,Clear,clear-night,
phan thiet,2022-12-18T22:00:00,22.5,22.5,19.3,82.13,0,4.8,,0,0,7.2,7.2,33.2,1010,6.2,24.1,0,,0,10,Clear,clear-night,
phan thiet,2022-12-18T23:00:00,22.2,22.2,19.1,82.62,0,4.8,,0,0,6.7,6.8,26.4,1009.7,18.6,24.1,0,,0,10,Clear,clear-night,
